factor_id,horizon,month,long_short_return,cum_long_short_return,drawdown
a101_volume_high_alpha_min_84_84,1h,2025-05,4.912e-05,0.00037431,0.0
a101_volume_high_alpha_min_84_84,1h,2025-06,9.312e-05,0.00046746,0.0
a101_volume_high_alpha_min_84_84,1h,2025-07,3.714e-05,0.00050462,0.0
a101_volume_high_alpha_min_84_84,1h,2025-08,3.587e-05,0.00054051,0.0
a101_volume_high_alpha_min_84_84,1h,2025-09,-9.648e-05,0.00044397,-9.648e-05
a101_volume_high_alpha_min_84_84,1h,2025-10,-0.00010221,0.00034172,-0.00019868
a101_volume_high_alpha_min_84_84,1h,2025-11,0.000185,0.00052678,-1.372e-05
a101_volume_high_alpha_min_84_84,1h,2025-12,-8.58e-05,0.00044094,-9.952e-05
a101_volume_high_alpha_min_84_84,1h,2026-01,-6.786e-05,0.00037305,-0.00016737
a101_volume_high_alpha_min_84_84,1h,2026-02,6.608e-05,0.00043915,-0.0001013
a101_volume_high_alpha_min_84_84,1h,2026-03,7.069e-05,0.00050987,-3.062e-05
a101_volume_high_alpha_min_84_84,1h,2026-04,-3.595e-05,0.0004739,-6.657e-05
a101_volume_high_alpha_min_84_84,1h,2026-05,0.00010471,0.00057866,0.0
a101_volume_high_alpha_min_84_84,1h,2026-06,9.318e-05,0.0006719,0.0
a101_volume_high_alpha_min_84_84,24h,2024-06,-0.00177906,-0.00177906,-0.00177906
a101_volume_high_alpha_min_84_84,24h,2024-07,-0.00043105,-0.00220934,-0.00220934
a101_volume_high_alpha_min_84_84,24h,2024-08,0.00183704,-0.00037636,-0.00037636
a101_volume_high_alpha_min_84_84,24h,2024-09,-0.00041651,-0.00079272,-0.00079272
a101_volume_high_alpha_min_84_84,24h,2024-10,-0.00115562,-0.00194742,-0.00194742
a101_volume_high_alpha_min_84_84,24h,2024-11,-0.0049312,-0.00686902,-0.00686902
a101_volume_high_alpha_min_84_84,24h,2024-12,0.00206995,-0.00481328,-0.00481328
a101_volume_high_alpha_min_84_84,24h,2025-01,0.00331745,-0.0015118,-0.0015118
a101_volume_high_alpha_min_84_84,24h,2025-02,0.00026264,-0.00124956,-0.00124956
a101_volume_high_alpha_min_84_84,24h,2025-03,0.00662729,0.00536945,0.0
a101_volume_high_alpha_min_84_84,24h,2025-04,-0.00042866,0.00493849,-0.00042866
a101_volume_high_alpha_min_84_84,24h,2025-05,0.0021857,0.00713498,0.0
a101_volume_high_alpha_min_84_84,24h,2025-06,0.00195041,0.00909931,0.0
a101_volume_high_alpha_min_84_84,24h,2025-07,-0.00025274,0.00884427,-0.00025274
a101_volume_high_alpha_min_84_84,24h,2025-08,0.00035454,0.00920194,0.0
a101_volume_high_alpha_min_84_84,24h,2025-09,0.00035429,0.00955949,0.0
a101_volume_high_alpha_min_84_84,24h,2025-10,-0.00175425,0.00778847,-0.00175425
a101_volume_high_alpha_min_84_84,24h,2025-11,0.00213624,0.00994135,0.0
a101_volume_high_alpha_min_84_84,24h,2025-12,0.00056728,0.01051427,0.0
a101_volume_high_alpha_min_84_84,24h,2026-01,-0.00195167,0.00854208,-0.00195167
a101_volume_high_alpha_min_84_84,24h,2026-02,0.00047151,0.00901762,-0.00148108
a101_volume_high_alpha_min_84_84,24h,2026-03,0.00121581,0.01024439,-0.00026707
a101_volume_high_alpha_min_84_84,24h,2026-04,0.00238441,0.01265323,0.0
a101_volume_high_alpha_min_84_84,24h,2026-05,0.00191501,0.01459247,0.0
a101_volume_high_alpha_min_84_84,24h,2026-06,0.00262377,0.01725453,0.0
a101_volume_high_alpha_min_84_84,4h,2024-06,-0.00016099,-0.00016099,-0.00016099
a101_volume_high_alpha_min_84_84,4h,2024-07,1.169e-05,-0.0001493,-0.0001493
a101_volume_high_alpha_min_84_84,4h,2024-08,0.00024738,9.804e-05,0.0
a101_volume_high_alpha_min_84_84,4h,2024-09,-0.00019672,-9.87e-05,-0.00019672
a101_volume_high_alpha_min_84_84,4h,2024-10,-0.00019198,-0.00029066,-0.00038866
a101_volume_high_alpha_min_84_84,4h,2024-11,-0.00081085,-0.00110127,-0.0011992
a101_volume_high_alpha_min_84_84,4h,2024-12,0.00025326,-0.00084829,-0.00094624
a101_volume_high_alpha_min_84_84,4h,2025-01,0.00061852,-0.0002303,-0.00032831
a101_volume_high_alpha_min_84_84,4h,2025-02,7.093e-05,-0.00015938,-0.0002574
a101_volume_high_alpha_min_84_84,4h,2025-03,0.00109664,0.00093708,0.0
a101_volume_high_alpha_min_84_84,4h,2025-04,0.0002217,0.00115899,0.0
a101_volume_high_alpha_min_84_84,4h,2025-05,0.00024659,0.00140587,0.0
a101_volume_high_alpha_min_84_84,4h,2025-06,0.00038835,0.00179476,0.0
a101_volume_high_alpha_min_84_84,4h,2025-07,4.385e-05,0.00183869,0.0
a101_volume_high_alpha_min_84_84,4h,2025-08,0.00011724,0.00195615,0.0
a101_volume_high_alpha_min_84_84,4h,2025-09,-0.00031792,0.0016376,-0.00031792
a101_volume_high_alpha_min_84_84,4h,2025-10,-0.00049149,0.00114531,-0.00080925
a101_volume_high_alpha_min_84_84,4h,2025-11,0.00071085,0.00185697,-9.898e-05
a101_volume_high_alpha_min_84_84,4h,2025-12,-6.969e-05,0.00178715,-0.00016866
a101_volume_high_alpha_min_84_84,4h,2026-01,-0.00020574,0.00158105,-0.00037437
a101_volume_high_alpha_min_84_84,4h,2026-02,8.871e-05,0.0016699,-0.00028569
a101_volume_high_alpha_min_84_84,4h,2026-03,0.00026214,0.00193247,-2.363e-05
a101_volume_high_alpha_min_84_84,4h,2026-04,-3.119e-05,0.00190122,-5.481e-05
a101_volume_high_alpha_min_84_84,4h,2026-05,0.00035133,0.00225322,0.0
a101_volume_high_alpha_min_84_84,4h,2026-06,0.00045894,0.0027132,0.0
a101_volume_high_alpha_min_84_84,72h,2024-06,0.00356746,0.00356746,0.0
a101_volume_high_alpha_min_84_84,72h,2024-07,-0.00088181,0.0026825,-0.00088181
a101_volume_high_alpha_min_84_84,72h,2024-08,0.0083677,0.01107265,0.0
a101_volume_high_alpha_min_84_84,72h,2024-09,0.00119469,0.01228057,0.0
a101_volume_high_alpha_min_84_84,72h,2024-10,-0.00380406,0.00842979,-0.00380406
a101_volume_high_alpha_min_84_84,72h,2024-11,-0.01558573,-0.00728732,-0.0193305
a101_volume_high_alpha_min_84_84,72h,2024-12,0.00819938,0.00085231,-0.01128962
a101_volume_high_alpha_min_84_84,72h,2025-01,0.00333417,0.00418932,-0.00799309
a101_volume_high_alpha_min_84_84,72h,2025-02,0.00632525,0.01054107,-0.0017184
a101_volume_high_alpha_min_84_84,72h,2025-03,0.00870266,0.01933546,0.0
a101_volume_high_alpha_min_84_84,72h,2025-04,-0.00706333,0.01213556,-0.00706333
a101_volume_high_alpha_min_84_84,72h,2025-05,0.0053694,0.01757012,-0.00173186
a101_volume_high_alpha_min_84_84,72h,2025-06,0.00400715,0.02164768,0.0
a101_volume_high_alpha_min_84_84,72h,2025-07,0.00138408,0.02306172,0.0
a101_volume_high_alpha_min_84_84,72h,2025-08,-0.00239383,0.02061268,-0.00239383
a101_volume_high_alpha_min_84_84,72h,2025-09,0.00623069,0.0269718,0.0
a101_volume_high_alpha_min_84_84,72h,2025-10,-0.00742071,0.01935094,-0.00742071
a101_volume_high_alpha_min_84_84,72h,2025-11,0.00804499,0.02755161,0.0
a101_volume_high_alpha_min_84_84,72h,2025-12,0.00343206,0.03107823,0.0
a101_volume_high_alpha_min_84_84,72h,2026-01,-3.845e-05,0.03103859,-3.845e-05
a101_volume_high_alpha_min_84_84,72h,2026-02,-0.00235632,0.02860913,-0.00239468
a101_volume_high_alpha_min_84_84,72h,2026-03,0.00111275,0.02975371,-0.00128459
a101_volume_high_alpha_min_84_84,72h,2026-04,0.01125049,0.04133895,0.0
a101_volume_high_alpha_min_84_84,72h,2026-05,0.00770613,0.04936364,0.0
a101_volume_high_alpha_min_84_84,72h,2026-06,0.00642033,0.0561009,0.0
a101_volume_low_alpha_min_84_120,1h,2024-06,9.608e-05,9.608e-05,0.0
a101_volume_low_alpha_min_84_120,1h,2024-07,-6.832e-05,2.775e-05,-6.832e-05
a101_volume_low_alpha_min_84_120,1h,2024-08,0.00014656,0.00017432,0.0
a101_volume_low_alpha_min_84_120,1h,2024-09,3.574e-05,0.00021006,0.0
a101_volume_low_alpha_min_84_120,1h,2024-10,-3.246e-05,0.0001776,-3.246e-05
a101_volume_low_alpha_min_84_120,1h,2024-11,-0.00013534,4.223e-05,-0.0001678
a101_volume_low_alpha_min_84_120,1h,2024-12,-9.46e-06,3.277e-05,-0.00017725
a101_volume_low_alpha_min_84_120,1h,2025-01,2.743e-05,6.02e-05,-0.00014983
a101_volume_low_alpha_min_84_120,1h,2025-02,7.87e-05,0.00013891,-7.114e-05
a101_volume_low_alpha_min_84_120,1h,2025-03,0.00025043,0.00038937,0.0
a101_volume_low_alpha_min_84_120,1h,2025-04,-6.183e-05,0.00032752,-6.183e-05
a101_volume_low_alpha_min_84_120,1h,2025-05,-5.73e-06,0.00032179,-6.756e-05
a101_volume_low_alpha_min_84_120,1h,2025-06,2.372e-05,0.00034551,-4.384e-05
a101_volume_low_alpha_min_84_120,1h,2025-07,2.666e-05,0.00037218,-1.718e-05
a101_volume_low_alpha_min_84_120,1h,2025-08,-4.865e-05,0.00032352,-6.583e-05
a101_volume_low_alpha_min_84_120,1h,2025-09,-0.00017104,0.00015242,-0.00023686
a101_volume_low_alpha_min_84_120,1h,2025-10,-8.806e-05,6.435e-05,-0.0003249
a101_volume_low_alpha_min_84_120,1h,2025-11,0.00020802,0.00027238,-0.00011695
a101_volume_low_alpha_min_84_120,1h,2025-12,3.14e-05,0.00030379,-8.555e-05
a101_volume_low_alpha_min_84_120,1h,2026-01,-5.643e-05,0.00024734,-0.00014198
a101_volume_low_alpha_min_84_120,1h,2026-02,7.342e-05,0.00032078,-6.857e-05
a101_volume_low_alpha_min_84_120,1h,2026-03,-8.458e-05,0.00023617,-0.00015314
a101_volume_low_alpha_min_84_120,1h,2026-04,-2.092e-05,0.00021525,-0.00017406
a101_volume_low_alpha_min_84_120,1h,2026-05,0.00016271,0.00037799,-1.138e-05
a101_volume_low_alpha_min_84_120,1h,2026-06,0.00013939,0.00051744,0.0
a101_volume_low_alpha_min_84_120,24h,2024-06,0.00640387,0.00640387,0.0
a101_volume_low_alpha_min_84_120,24h,2024-07,-0.00208697,0.00430354,-0.00208697
a101_volume_low_alpha_min_84_120,24h,2024-08,0.00238182,0.00669561,0.0
a101_volume_low_alpha_min_84_120,24h,2024-09,0.00025479,0.0069521,0.0
a101_volume_low_alpha_min_84_120,24h,2024-10,-0.00031248,0.00663745,-0.00031248
a101_volume_low_alpha_min_84_120,24h,2024-11,-0.00544564,0.00115566,-0.00575642
a101_volume_low_alpha_min_84_120,24h,2024-12,0.00053228,0.00168856,-0.0052272
a101_volume_low_alpha_min_84_120,24h,2025-01,-1.928e-05,0.00166925,-0.00524638
a101_volume_low_alpha_min_84_120,24h,2025-02,0.0032521,0.00492678,-0.00201134
a101_volume_low_alpha_min_84_120,24h,2025-03,0.00530649,0.01025941,0.0
a101_volume_low_alpha_min_84_120,24h,2025-04,-0.0020515,0.00818686,-0.0020515
a101_volume_low_alpha_min_84_120,24h,2025-05,0.00147444,0.00967337,-0.00058008
a101_volume_low_alpha_min_84_120,24h,2025-06,0.00068237,0.01036234,0.0
a101_volume_low_alpha_min_84_120,24h,2025-07,0.00039237,0.01075878,0.0
a101_volume_low_alpha_min_84_120,24h,2025-08,-0.00191744,0.00882071,-0.00191744
a101_volume_low_alpha_min_84_120,24h,2025-09,-0.00266532,0.00613188,-0.00457765
a101_volume_low_alpha_min_84_120,24h,2025-10,-0.0021785,0.00394002,-0.00674618
a101_volume_low_alpha_min_84_120,24h,2025-11,0.00331859,0.00727169,-0.00344997
a101_volume_low_alpha_min_84_120,24h,2025-12,0.00030598,0.00757989,-0.00314505
a101_volume_low_alpha_min_84_120,24h,2026-01,-0.00209454,0.00546948,-0.005233
a101_volume_low_alpha_min_84_120,24h,2026-02,0.00163151,0.00710991,-0.00361003
a101_volume_low_alpha_min_84_120,24h,2026-03,-0.00122679,0.0058744,-0.00483239
a101_volume_low_alpha_min_84_120,24h,2026-04,0.00262441,0.00851422,-0.00222066
a101_volume_low_alpha_min_84_120,24h,2026-05,0.00317475,0.011716,0.0
a101_volume_low_alpha_min_84_120,24h,2026-06,0.00683997,0.01863611,0.0
a101_volume_low_alpha_min_84_120,4h,2024-06,0.00058933,0.00058933,0.0
a101_volume_low_alpha_min_84_120,4h,2024-07,-0.00030642,0.00028273,-0.00030642
a101_volume_low_alpha_min_84_120,4h,2024-08,0.00051695,0.00079983,0.0
a101_volume_low_alpha_min_84_120,4h,2024-09,-9.4e-07,0.00079888,-9.4e-07
a101_volume_low_alpha_min_84_120,4h,2024-10,-6.649e-05,0.00073234,-6.743e-05
a101_volume_low_alpha_min_84_120,4h,2024-11,-0.00069311,3.872e-05,-0.00076049
a101_volume_low_alpha_min_84_120,4h,2024-12,-7.499e-05,-3.627e-05,-0.00083543
a101_volume_low_alpha_min_84_120,4h,2025-01,6.803e-05,3.176e-05,-0.00076745
a101_volume_low_alpha_min_84_120,4h,2025-02,0.00037316,0.00040493,-0.00039458
a101_volume_low_alpha_min_84_120,4h,2025-03,0.00089259,0.00129788,0.0
a101_volume_low_alpha_min_84_120,4h,2025-04,-0.00014304,0.00115466,-0.00014304
a101_volume_low_alpha_min_84_120,4h,2025-05,4.531e-05,0.00120002,-9.774e-05
a101_volume_low_alpha_min_84_120,4h,2025-06,1.613e-05,0.00121617,-8.161e-05
a101_volume_low_alpha_min_84_120,4h,2025-07,8.556e-05,0.00130183,0.0
a101_volume_low_alpha_min_84_120,4h,2025-08,-0.00023102,0.00107051,-0.00023102
a101_volume_low_alpha_min_84_120,4h,2025-09,-0.00056802,0.00050188,-0.00079891
a101_volume_low_alpha_min_84_120,4h,2025-10,-0.00035042,0.00015129,-0.00114905
a101_volume_low_alpha_min_84_120,4h,2025-11,0.00061423,0.00076561,-0.00053552
a101_volume_low_alpha_min_84_120,4h,2025-12,0.0001854,0.00095115,-0.00035022
a101_volume_low_alpha_min_84_120,4h,2026-01,-0.00017492,0.00077607,-0.00052508
a101_volume_low_alpha_min_84_120,4h,2026-02,0.00014593,0.00092211,-0.00037923
a101_volume_low_alpha_min_84_120,4h,2026-03,-0.00033466,0.00058714,-0.00071376
a101_volume_low_alpha_min_84_120,4h,2026-04,0.00010919,0.00069639,-0.00060465
a101_volume_low_alpha_min_84_120,4h,2026-05,0.00058555,0.00128235,-1.945e-05
a101_volume_low_alpha_min_84_120,4h,2026-06,0.00095277,0.00223634,0.0
a101_volume_low_alpha_min_84_120,72h,2024-06,0.01679416,0.01679416,0.0
a101_volume_low_alpha_min_84_120,72h,2024-07,-0.00165681,0.01510953,-0.00165681
a101_volume_low_alpha_min_84_120,72h,2024-08,0.00550457,0.02069727,0.0
a101_volume_low_alpha_min_84_120,72h,2024-09,-0.00045403,0.02023384,-0.00045403
a101_volume_low_alpha_min_84_120,72h,2024-10,-0.00444005,0.01570395,-0.00489206
a101_volume_low_alpha_min_84_120,72h,2024-11,-0.01889593,-0.00348872,-0.02369555
a101_volume_low_alpha_min_84_120,72h,2024-12,0.00390393,0.00040159,-0.01988413
a101_volume_low_alpha_min_84_120,72h,2025-01,-6.812e-05,0.00033344,-0.0199509
a101_volume_low_alpha_min_84_120,72h,2025-02,0.01037403,0.01071093,-0.00978384
a101_volume_low_alpha_min_84_120,72h,2025-03,0.00562672,0.01639792,-0.00421217
a101_volume_low_alpha_min_84_120,72h,2025-04,-0.01100805,0.00520936,-0.01517385
a101_volume_low_alpha_min_84_120,72h,2025-05,0.01188465,0.01715592,-0.00346954
a101_volume_low_alpha_min_84_120,72h,2025-06,0.0059066,0.02316385,0.0
a101_volume_low_alpha_min_84_120,72h,2025-07,0.00637894,0.02969056,0.0
a101_volume_low_alpha_min_84_120,72h,2025-08,-0.00749412,0.02197393,-0.00749412
a101_volume_low_alpha_min_84_120,72h,2025-09,-0.00302171,0.01888582,-0.01049318
a101_volume_low_alpha_min_84_120,72h,2025-10,-0.01536832,0.00322726,-0.02570024
a101_volume_low_alpha_min_84_120,72h,2025-11,0.00757942,0.01083114,-0.01831562
a101_volume_low_alpha_min_84_120,72h,2025-12,0.00335263,0.01422008,-0.01502439
a101_volume_low_alpha_min_84_120,72h,2026-01,-0.00509447,0.00905317,-0.02004232
a101_volume_low_alpha_min_84_120,72h,2026-02,-0.00217423,0.00685925,-0.02217297
a101_volume_low_alpha_min_84_120,72h,2026-03,6.096e-05,0.00692063,-0.02211336
a101_volume_low_alpha_min_84_120,72h,2026-04,0.01009716,0.01708767,-0.01223949
a101_volume_low_alpha_min_84_120,72h,2026-05,0.00966649,0.02691934,-0.00269131
a101_volume_low_alpha_min_84_120,72h,2026-06,0.01769301,0.04508863,0.0
a101_volume_xs_z_mean_neg_112h,1h,2024-06,0.00017001,0.00017001,0.0
a101_volume_xs_z_mean_neg_112h,1h,2024-07,4.584e-05,0.00021586,0.0
a101_volume_xs_z_mean_neg_112h,1h,2024-08,-2.93e-06,0.00021293,-2.93e-06
a101_volume_xs_z_mean_neg_112h,1h,2024-09,-0.00010019,0.00011272,-0.00010312
a101_volume_xs_z_mean_neg_112h,1h,2024-10,-3.799e-05,7.472e-05,-0.00014111
a101_volume_xs_z_mean_neg_112h,1h,2024-11,-0.00031175,-0.00023705,-0.00045281
a101_volume_xs_z_mean_neg_112h,1h,2024-12,0.00012928,-0.0001078,-0.00032359
a101_volume_xs_z_mean_neg_112h,1h,2025-01,0.00033015,0.00022231,0.0
a101_volume_xs_z_mean_neg_112h,1h,2025-02,1.16e-06,0.00022347,0.0
a101_volume_xs_z_mean_neg_112h,1h,2025-03,0.00021575,0.00043927,0.0
a101_volume_xs_z_mean_neg_112h,1h,2025-04,-0.00023795,0.00020122,-0.00023795
a101_volume_xs_z_mean_neg_112h,1h,2025-05,2.462e-05,0.00022584,-0.00021334
a101_volume_xs_z_mean_neg_112h,1h,2025-06,3.15e-05,0.00025735,-0.00018184
a101_volume_xs_z_mean_neg_112h,1h,2025-07,-4.087e-05,0.00021647,-0.00022271
a101_volume_xs_z_mean_neg_112h,1h,2025-08,-2.334e-05,0.00019312,-0.00024604
a101_volume_xs_z_mean_neg_112h,1h,2025-09,-0.0002738,-8.073e-05,-0.00051977
a101_volume_xs_z_mean_neg_112h,1h,2025-10,4.179e-05,-3.894e-05,-0.000478
a101_volume_xs_z_mean_neg_112h,1h,2025-11,7.075e-05,3.18e-05,-0.00040729
a101_volume_xs_z_mean_neg_112h,1h,2025-12,-4.311e-05,-1.131e-05,-0.00045038
a101_volume_xs_z_mean_neg_112h,1h,2026-01,8.6e-07,-1.045e-05,-0.00044952
a101_volume_xs_z_mean_neg_112h,1h,2026-02,0.00014409,0.00013364,-0.0003055
a101_volume_xs_z_mean_neg_112h,1h,2026-03,8.728e-05,0.00022093,-0.00021824
a101_volume_xs_z_mean_neg_112h,1h,2026-04,-0.00023725,-1.637e-05,-0.00045544
a101_volume_xs_z_mean_neg_112h,1h,2026-05,9.08e-06,-7.29e-06,-0.00044636
a101_volume_xs_z_mean_neg_112h,1h,2026-06,3.65e-05,2.921e-05,-0.00040988
a101_volume_xs_z_mean_neg_112h,24h,2024-06,0.00493588,0.00493588,0.0
a101_volume_xs_z_mean_neg_112h,24h,2024-07,0.00044988,0.00538798,0.0
a101_volume_xs_z_mean_neg_112h,24h,2024-08,0.00040765,0.00579783,0.0
a101_volume_xs_z_mean_neg_112h,24h,2024-09,-0.00286311,0.00291812,-0.00286311
a101_volume_xs_z_mean_neg_112h,24h,2024-10,-0.00059287,0.00232352,-0.00345428
a101_volume_xs_z_mean_neg_112h,24h,2024-11,-0.00887729,-0.0065744,-0.01230091
a101_volume_xs_z_mean_neg_112h,24h,2024-12,0.00423634,-0.00236591,-0.00811668
a101_volume_xs_z_mean_neg_112h,24h,2025-01,0.00863995,0.0062536,0.0
a101_volume_xs_z_mean_neg_112h,24h,2025-02,0.00079761,0.0070562,0.0
a101_volume_xs_z_mean_neg_112h,24h,2025-03,0.00557479,0.01267032,0.0
a101_volume_xs_z_mean_neg_112h,24h,2025-04,-0.00405146,0.00856753,-0.00405146
a101_volume_xs_z_mean_neg_112h,24h,2025-05,0.00055183,0.00912409,-0.00350187
a101_volume_xs_z_mean_neg_112h,24h,2025-06,0.00084713,0.00997895,-0.0026577
a101_volume_xs_z_mean_neg_112h,24h,2025-07,-0.00321106,0.00673584,-0.00586023
a101_volume_xs_z_mean_neg_112h,24h,2025-08,0.00070902,0.00744964,-0.00515536
a101_volume_xs_z_mean_neg_112h,24h,2025-09,-0.00370719,0.00371483,-0.00884344
a101_volume_xs_z_mean_neg_112h,24h,2025-10,-0.00110175,0.00260899,-0.00993545
a101_volume_xs_z_mean_neg_112h,24h,2025-11,0.00155419,0.00416723,-0.0083967
a101_volume_xs_z_mean_neg_112h,24h,2025-12,-0.00047233,0.00369294,-0.00886506
a101_volume_xs_z_mean_neg_112h,24h,2026-01,0.00059484,0.00428997,-0.0082755
a101_volume_xs_z_mean_neg_112h,24h,2026-02,0.00200387,0.00630244,-0.00628821
a101_volume_xs_z_mean_neg_112h,24h,2026-03,0.00218496,0.00850117,-0.00411699
a101_volume_xs_z_mean_neg_112h,24h,2026-04,-0.00517935,0.00327779,-0.00927502
a101_volume_xs_z_mean_neg_112h,24h,2026-05,0.0007176,0.00399774,-0.00856407
a101_volume_xs_z_mean_neg_112h,24h,2026-06,0.00032395,0.00432299,-0.0082429
a101_volume_xs_z_mean_neg_112h,4h,2024-06,0.00069561,0.00069561,0.0
a101_volume_xs_z_mean_neg_112h,4h,2024-07,0.00015211,0.00084783,0.0
a101_volume_xs_z_mean_neg_112h,4h,2024-08,3.67e-05,0.00088456,0.0
a101_volume_xs_z_mean_neg_112h,4h,2024-09,-0.00032193,0.00056234,-0.00032193
a101_volume_xs_z_mean_neg_112h,4h,2024-10,-0.00017826,0.00038398,-0.00050013
a101_volume_xs_z_mean_neg_112h,4h,2024-11,-0.00114905,-0.00076551,-0.00164861
a101_volume_xs_z_mean_neg_112h,4h,2024-12,0.00064506,-0.00012094,-0.00100461
a101_volume_xs_z_mean_neg_112h,4h,2025-01,0.00136768,0.00124657,0.0
a101_volume_xs_z_mean_neg_112h,4h,2025-02,4.741e-05,0.00129404,0.0
a101_volume_xs_z_mean_neg_112h,4h,2025-03,0.00087089,0.00216606,0.0
a101_volume_xs_z_mean_neg_112h,4h,2025-04,-0.00080264,0.00136168,-0.00080264
a101_volume_xs_z_mean_neg_112h,4h,2025-05,0.00012937,0.00149123,-0.00067337
a101_volume_xs_z_mean_neg_112h,4h,2025-06,0.0001337,0.00162512,-0.00053976
a101_volume_xs_z_mean_neg_112h,4h,2025-07,-0.00029678,0.00132786,-0.00083638
a101_volume_xs_z_mean_neg_112h,4h,2025-08,-5.437e-05,0.00127342,-0.00089071
a101_volume_xs_z_mean_neg_112h,4h,2025-09,-0.0010351,0.000237,-0.00192489
a101_volume_xs_z_mean_neg_112h,4h,2025-10,4.661e-05,0.00028362,-0.00187837
a101_volume_xs_z_mean_neg_112h,4h,2025-11,0.00020681,0.00049049,-0.00167194
a101_volume_xs_z_mean_neg_112h,4h,2025-12,-0.00010785,0.00038259,-0.00177961
a101_volume_xs_z_mean_neg_112h,4h,2026-01,1.096e-05,0.00039355,-0.00176867
a101_volume_xs_z_mean_neg_112h,4h,2026-02,0.00054491,0.00093868,-0.00122473
a101_volume_xs_z_mean_neg_112h,4h,2026-03,0.00039708,0.00133613,-0.00082813
a101_volume_xs_z_mean_neg_112h,4h,2026-04,-0.00096373,0.00037111,-0.00179107
a101_volume_xs_z_mean_neg_112h,4h,2026-05,4.364e-05,0.00041477,-0.0017475
a101_volume_xs_z_mean_neg_112h,4h,2026-06,0.00032993,0.00074484,-0.00141815
a101_volume_xs_z_mean_neg_112h,72h,2024-06,0.01499788,0.01499788,0.0
a101_volume_xs_z_mean_neg_112h,72h,2024-07,0.00087572,0.01588673,0.0
a101_volume_xs_z_mean_neg_112h,72h,2024-08,0.00506899,0.02103625,0.0
a101_volume_xs_z_mean_neg_112h,72h,2024-09,-0.00673273,0.01416189,-0.00673273
a101_volume_xs_z_mean_neg_112h,72h,2024-10,-0.00145086,0.01269049,-0.00817382
a101_volume_xs_z_mean_neg_112h,72h,2024-11,-0.02385573,-0.01146799,-0.03183456
a101_volume_xs_z_mean_neg_112h,72h,2024-12,0.00897634,-0.00259459,-0.02314398
a101_volume_xs_z_mean_neg_112h,72h,2025-01,0.02590924,0.02324743,0.0
a101_volume_xs_z_mean_neg_112h,72h,2025-02,-0.0008326,0.02239547,-0.0008326
a101_volume_xs_z_mean_neg_112h,72h,2025-03,0.01590814,0.03865988,0.0
a101_volume_xs_z_mean_neg_112h,72h,2025-04,-0.00743779,0.03093455,-0.00743779
a101_volume_xs_z_mean_neg_112h,72h,2025-05,0.00308514,0.03411513,-0.0043756
a101_volume_xs_z_mean_neg_112h,72h,2025-06,0.00010387,0.03422254,-0.00427218
a101_volume_xs_z_mean_neg_112h,72h,2025-07,-0.00744277,0.02652506,-0.01168315
a101_volume_xs_z_mean_neg_112h,72h,2025-08,0.00390262,0.0305312,-0.00782613
a101_volume_xs_z_mean_neg_112h,72h,2025-09,-0.00651265,0.02381971,-0.01428781
a101_volume_xs_z_mean_neg_112h,72h,2025-10,-0.01633709,0.00709347,-0.03039148
a101_volume_xs_z_mean_neg_112h,72h,2025-11,0.00911512,0.01627325,-0.02155338
a101_volume_xs_z_mean_neg_112h,72h,2025-12,0.00394991,0.02028744,-0.0176886
a101_volume_xs_z_mean_neg_112h,72h,2026-01,0.00671626,0.02713996,-0.01109115
a101_volume_xs_z_mean_neg_112h,72h,2026-02,0.00546353,0.03275177,-0.00568821
a101_volume_xs_z_mean_neg_112h,72h,2026-03,0.00934602,0.04240388,0.0
a101_volume_xs_z_mean_neg_112h,72h,2026-04,-0.00460035,0.03760846,-0.00460035
a101_volume_xs_z_mean_neg_112h,72h,2026-05,0.00721361,0.04509336,0.0
a101_volume_xs_z_mean_neg_112h,72h,2026-06,-0.00835674,0.03635979,-0.00835674
amihud_illiquidity_20h,1h,2024-06,8.895e-05,8.895e-05,0.0
amihud_illiquidity_20h,1h,2024-07,8.02e-06,9.697e-05,0.0
amihud_illiquidity_20h,1h,2024-08,-4.431e-05,5.266e-05,-4.431e-05
amihud_illiquidity_20h,1h,2024-09,-0.0001117,-5.905e-05,-0.00015601
amihud_illiquidity_20h,1h,2024-10,-2.243e-05,-8.148e-05,-0.00017843
amihud_illiquidity_20h,1h,2024-11,-7.176e-05,-0.00015323,-0.00025018
amihud_illiquidity_20h,1h,2024-12,-0.00013952,-0.00029273,-0.00038966
amihud_illiquidity_20h,1h,2025-01,0.00010177,-0.00019099,-0.00028793
